,id,price,address,city,state,zipcode,type,beds,baths,sqft,latitude,longitude,url,broker
2367,2061189291,589900,7073 W 8090th Dr S,West Jordan,UT,84081,SINGLE_FAMILY,6.0,3.0,3110.0,40.603943,-112.05956,https://www.zillow.com/homedetails/7073-W-8090th-Dr-S-West-Jordan-UT-84081/2061189291_zpid/,Hallmark Real Estate Company of Utah
2368,61168328,574900,6967 S 5785 W,West Jordan,UT,84081,SINGLE_FAMILY,5.0,3.0,3114.0,40.624546,-112.02853,https://www.zillow.com/homedetails/6967-S-5785-W-West-Jordan-UT-84081/61168328_zpid/,Royce Realty
2369,12845058,441900,3540 W 8245 S,West Jordan,UT,84088,SINGLE_FAMILY,4.0,2.0,1644.0,40.602127,-111.97556,https://www.zillow.com/homedetails/3540-W-8245-S-West-Jordan-UT-84088/12845058_zpid/,Rize Property Management
2371,111698012,470000,7952 S 5095 W,West Jordan,UT,84081,TOWNHOUSE,4.0,3.0,2470.0,40.606716,-112.01309,https://www.zillow.com/homedetails/7952-S-5095-W-West-Jordan-UT-84081/111698012_zpid/,Coldwell Banker Realty
2372,12807251,457000,5013 W Saguaro Dr,West Jordan,UT,84081,SINGLE_FAMILY,4.0,2.0,2070.0,40.629925,-112.01053,https://www.zillow.com/homedetails/5013-W-Saguaro-Dr-West-Jordan-UT-84081/12807251_zpid/,"Town & Country Apollo Properties, LLC"
2373,12807699,444950,6843 S Kiesta Ct,West Jordan,UT,84081,SINGLE_FAMILY,3.0,2.0,1426.0,40.626816,-112.00837,https://www.zillow.com/homedetails/6843-S-Kiesta-Ct-West-Jordan-UT-84081/12807699_zpid/,Cannon & Company
2374,333166012,449900,7886 S 5410 W,West Jordan,UT,84081,TOWNHOUSE,3.0,3.0,2010.0,40.607994,-112.01965,https://www.zillow.com/homedetails/7886-S-5410-W-West-Jordan-UT-84081/333166012_zpid/,RE/MAX Associates
2375,2060722038,659000,2566 Marion Dr,West Jordan,UT,84084,SINGLE_FAMILY,6.0,4.0,3550.0,40.61117,-111.95496,https://www.zillow.com/homedetails/2566-Marion-Dr-West-Jordan-UT-84084/2060722038_zpid/,Utah Key Real Estate
2376,2062308107,799900,7123 W Moore Park Pl #17,West Jordan,UT,84081,SINGLE_FAMILY,5.0,3.0,4196.0,40.608624,-112.05986,https://www.zillow.com/homedetails/7123-W-Moore-Park-Pl-17-West-Jordan-UT-84081/2062308107_zpid/,KW Keller Williams
2377,145109939,995000,8646 S Millrace Bend Rd,West Jordan,UT,84088,SINGLE_FAMILY,6.0,4.0,4070.0,40.594177,-111.91939,https://www.zillow.com/homedetails/8646-S-Millrace-Bend-Rd-West-Jordan-UT-84088/145109939_zpid/,RE/MAX Associates
2378,67695859,500000,8538 S Oak Farms Dr,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,2452.0,40.596336,-112.05267,https://www.zillow.com/homedetails/8538-S-Oak-Farms-Dr-West-Jordan-UT-84081/67695859_zpid/,Century 21 Everest
2379,2061991711,581950,"Sierra Plan, Orchard Heights",West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,3499.0,40.607994,-112.05008,https://www.zillow.com/community/orchard-heights/2061991711_zpid/,
2380,35980177,445000,6928 S Jackling Way,West Jordan,UT,84081,SINGLE_FAMILY,4.0,2.0,1464.0,40.625256,-112.03168,https://www.zillow.com/homedetails/6928-S-Jackling-Way-West-Jordan-UT-84081/35980177_zpid/,Opendoor Brokerage LLC
2381,83820742,495000,6653 S Lucerne Ln,West Jordan,UT,84084,SINGLE_FAMILY,3.0,3.0,2476.0,40.630215,-111.9864,https://www.zillow.com/homedetails/6653-S-Lucerne-Ln-West-Jordan-UT-84084/83820742_zpid/,Wise Choice Real Estate
2382,2060931896,639950,6603 W 7830 S #518,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,3609.0,40.60927,-112.040886,https://www.zillow.com/homedetails/6603-W-7830-S-518-West-Jordan-UT-84081/2060931896_zpid/,RE/MAX Associates
2383,2067149084,407000,1447 Twin Oaks Dr,West Jordan,UT,84088,MULTI_FAMILY,3.0,2.0,1399.0,40.59083,-111.93275,https://www.zillow.com/homedetails/1447-Twin-Oaks-Dr-West-Jordan-UT-84088/2067149084_zpid/,Utah Executive Real Estate LC
2384,12809200,489900,8557 S McIntyre Way,West Jordan,UT,84081,SINGLE_FAMILY,3.0,2.0,2116.0,40.59599,-112.006996,https://www.zillow.com/homedetails/8557-S-McIntyre-Way-West-Jordan-UT-84081/12809200_zpid/,Fathom Realty
2385,12836169,450000,3188 W Rachelle Dr,West Jordan,UT,84084,SINGLE_FAMILY,3.0,2.0,2620.0,40.62687,-111.96705,https://www.zillow.com/homedetails/3188-W-Rachelle-Dr-West-Jordan-UT-84084/12836169_zpid/,R and R Realty LLC
2386,12805364,475000,6329 S Cosmo Dr,West Jordan,UT,84081,SINGLE_FAMILY,3.0,2.0,1788.0,40.63624,-112.01695,https://www.zillow.com/homedetails/6329-S-Cosmo-Dr-West-Jordan-UT-84081/12805364_zpid/,Equity Real Estate
2387,12891910,599900,9039 S Julie Ann Way,West Jordan,UT,84088,SINGLE_FAMILY,5.0,3.0,3156.0,40.58698,-111.960526,https://www.zillow.com/homedetails/9039-S-Julie-Ann-Way-West-Jordan-UT-84088/12891910_zpid/,Equity Summit Group PC
2388,2061469048,448900,1610 Leland Dr,West Jordan,UT,84084,SINGLE_FAMILY,4.0,2.0,1796.0,40.614777,-111.93656,https://www.zillow.com/homedetails/1610-Leland-Dr-West-Jordan-UT-84084/2061469048_zpid/,Rize Property Management
2389,61168588,479000,6532 W Oak Bridge Dr,West Jordan,UT,84081,SINGLE_FAMILY,3.0,2.0,1664.0,40.60037,-112.04651,https://www.zillow.com/homedetails/6532-W-Oak-Bridge-Dr-West-Jordan-UT-84081/61168588_zpid/,Coldwell Banker Realty
2390,12805670,454900,6450 S Clernates Dr,West Jordan,UT,84081,SINGLE_FAMILY,5.0,2.0,2031.0,40.634083,-112.01785,https://www.zillow.com/homedetails/6450-S-Clernates-Dr-West-Jordan-UT-84081/12805670_zpid/,Century 21 Everest
2391,2067736826,449900,2096 Abbey View Rd,West Jordan,UT,84088,CONDO,2.0,2.0,1041.0,40.582264,-111.94616,https://www.zillow.com/homedetails/2096-Abbey-View-Rd-West-Jordan-UT-84088/2067736826_zpid/,TruNet Real Estate LLC
2392,2061376159,54900,"69828 Plan, Villa West",West Jordan,UT,84088,MANUFACTURED,3.0,2.0,980.0,40.59801,-111.98269,https://www.zillow.com/community/villa-west/2061376159_zpid/,
2393,12842974,510000,7146 S Woodgreen Rd,West Jordan,UT,84084,SINGLE_FAMILY,4.0,3.0,2494.0,40.621407,-111.97429,https://www.zillow.com/homedetails/7146-S-Woodgreen-Rd-West-Jordan-UT-84084/12842974_zpid/,Equity Real Estate
2394,12837310,497500,2142 W Concord Cir,West Jordan,UT,84084,SINGLE_FAMILY,5.0,2.0,2067.0,40.626835,-111.94711,https://www.zillow.com/homedetails/2142-W-Concord-Cir-West-Jordan-UT-84084/12837310_zpid/,Burton Realty Group LLC
2396,12841604,549000,7054 S 2700 W,West Jordan,UT,84084,SINGLE_FAMILY,5.0,2.0,2968.0,40.622814,-111.95838,https://www.zillow.com/homedetails/7054-S-2700-W-West-Jordan-UT-84084/12841604_zpid/,Signature Real Estate
2397,69717160,489999,7706 S New Snowbell Ln,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,1446.0,40.611233,-112.05486,https://www.zillow.com/homedetails/7706-S-New-Snowbell-Ln-West-Jordan-UT-84081/69717160_zpid/,"Top Equity Realty, LLC"
2398,2061708916,445000,6823 Bottlebrush Ln,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,2184.0,40.61148,-112.053505,https://www.zillow.com/homedetails/6823-Bottlebrush-Ln-West-Jordan-UT-84081/2061708916_zpid/,Equity Real Estate
2399,12805782,500000,6590 S Begonia Dr,West Jordan,UT,84081,SINGLE_FAMILY,5.0,4.0,1865.0,40.631687,-112.01569,https://www.zillow.com/homedetails/6590-S-Begonia-Dr-West-Jordan-UT-84081/12805782_zpid/,Found It LLC
2400,2060899166,635000,6962 Spring Oak Dr,West Jordan,UT,84081,SINGLE_FAMILY,6.0,4.0,3725.0,40.596615,-112.05659,https://www.zillow.com/homedetails/6962-Spring-Oak-Dr-West-Jordan-UT-84081/2060899166_zpid/,"Ivie Avenue Real Estate, LLC"
2401,12893986,599900,9381 S Uinta Hills Dr,West Jordan,UT,84088,SINGLE_FAMILY,5.0,2.0,3139.0,40.58092,-111.99301,https://www.zillow.com/homedetails/9381-S-Uinta-Hills-Dr-West-Jordan-UT-84088/12893986_zpid/,Coldwell Banker Realty
2402,122331124,549000,8220 S Redwood Rd,West Jordan,UT,84088,SINGLE_FAMILY,3.0,2.0,2218.0,40.60207,-111.939445,https://www.zillow.com/homedetails/8220-S-Redwood-Rd-West-Jordan-UT-84088/122331124_zpid/,Equity Real Estate
2403,2064106690,450000,6774 Bottlebrush Ln,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,1890.0,40.612183,-112.052635,https://www.zillow.com/homedetails/6774-Bottlebrush-Ln-West-Jordan-UT-84081/2064106690_zpid/,Amy Johnson Real Estate LLC
2404,12846068,548000,2839 W 8250 S,West Jordan,UT,84088,SINGLE_FAMILY,4.0,2.0,2256.0,40.600582,-111.96116,https://www.zillow.com/homedetails/2839-W-8250-S-West-Jordan-UT-84088/12846068_zpid/,FIV REALTY CO
2405,2062257033,765000,8751 Millrace Rd,West Jordan,UT,84088,SINGLE_FAMILY,6.0,3.0,4922.0,40.592278,-111.917854,https://www.zillow.com/homedetails/8751-Millrace-Rd-West-Jordan-UT-84088/2062257033_zpid/,Century 21 Everest
2406,12841527,550000,3006 W 7105 S,West Jordan,UT,84084,SINGLE_FAMILY,3.0,3.0,2218.0,40.622337,-111.9637,https://www.zillow.com/homedetails/3006-W-7105-S-West-Jordan-UT-84084/12841527_zpid/,"Market Development, Inc."
2407,12806447,429000,5485 W 6600 S,West Jordan,UT,84081,SINGLE_FAMILY,4.0,2.0,1266.0,40.63105,-112.02181,https://www.zillow.com/homedetails/5485-W-6600-S-West-Jordan-UT-84081/12806447_zpid/,Opendoor Brokerage LLC
2408,12892752,819730,8871 S Olive Grove Way,West Jordan,UT,84088,SINGLE_FAMILY,6.0,5.0,4119.0,40.590168,-111.96965,https://www.zillow.com/homedetails/8871-S-Olive-Grove-Way-West-Jordan-UT-84088/12892752_zpid/,"BANGERTER REAL ESTATE, LLC"
2409,251210223,715000,6473 W 8170 S,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,3021.0,40.602478,-112.045456,https://www.zillow.com/homedetails/6473-W-8170-S-West-Jordan-UT-84081/251210223_zpid/,ERA Brokers
2410,2060853632,649900,7643 S New Sycamore Dr,West Jordan,UT,84081,SINGLE_FAMILY,5.0,4.0,2938.0,40.611702,-112.05828,https://www.zillow.com/homedetails/7643-S-New-Sycamore-Dr-West-Jordan-UT-84081/2060853632_zpid/,Zander Real Estate Team PLLC
2411,12807341,454900,4942 W Saguaro Dr,West Jordan,UT,84081,SINGLE_FAMILY,4.0,2.0,1535.0,40.63083,-112.00878,https://www.zillow.com/homedetails/4942-W-Saguaro-Dr-West-Jordan-UT-84081/12807341_zpid/,Dimension Realty Services
2413,12843514,520000,7540 S Springbrook Dr,West Jordan,UT,84084,SINGLE_FAMILY,4.0,2.0,1972.0,40.612843,-111.97101,https://www.zillow.com/homedetails/7540-S-Springbrook-Dr-West-Jordan-UT-84084/12843514_zpid/,Cannon & Company
2414,2060749339,651015,7632 Dead Ox Rd #192,West Jordan,UT,84081,SINGLE_FAMILY,3.0,2.0,3398.0,40.61176,-112.06146,https://www.zillow.com/homedetails/7632-Dead-Ox-Rd-192-West-Jordan-UT-84081/2060749339_zpid/,Holmes Homes Realty
2415,12807756,444000,4839 W Diamondleaf Way,West Jordan,UT,84081,SINGLE_FAMILY,3.0,2.0,1762.0,40.62519,-112.00633,https://www.zillow.com/homedetails/4839-W-Diamondleaf-Way-West-Jordan-UT-84081/12807756_zpid/,Powell & Company Real Estate
2416,2067145262,490000,2173 Jordan Villa Dr,West Jordan,UT,84088,CONDO,2.0,2.0,1606.0,40.580853,-111.94775,https://www.zillow.com/homedetails/2173-Jordan-Villa-Dr-West-Jordan-UT-84088/2067145262_zpid/,"Ivie Avenue Real Estate, LLC"
2417,333164431,710000,6637 W Terrace Sky Ln,West Jordan,UT,84081,SINGLE_FAMILY,6.0,4.0,3710.0,40.61261,-112.04926,https://www.zillow.com/homedetails/6637-W-Terrace-Sky-Ln-West-Jordan-UT-84081/333164431_zpid/,RE/MAX Associates
2418,12893262,649900,8795 S Ivy Leaf Pl,West Jordan,UT,84088,SINGLE_FAMILY,5.0,3.0,2990.0,40.59156,-112.000275,https://www.zillow.com/homedetails/8795-S-Ivy-Leaf-Pl-West-Jordan-UT-84088/12893262_zpid/,"R Squared Real Estate, LLC"
2419,304889255,465000,5518 W 6600 S,West Jordan,UT,84081,SINGLE_FAMILY,4.0,2.0,1938.0,40.631496,-112.02257,https://www.zillow.com/homedetails/5518-W-6600-S-West-Jordan-UT-84081/304889255_zpid/,Utah Key Real Estate
2420,12890466,799900,8867 S Midvalley Dr,West Jordan,UT,84088,SINGLE_FAMILY,5.0,3.0,3512.0,40.590042,-111.9233,https://www.zillow.com/homedetails/8867-S-Midvalley-Dr-West-Jordan-UT-84088/12890466_zpid/,Equity Real Estate
2421,333159352,524900,7919 S Hermione Ct,West Jordan,UT,84081,SINGLE_FAMILY,4.0,4.0,2282.0,40.607388,-112.05338,https://www.zillow.com/homedetails/7919-S-Hermione-Ct-West-Jordan-UT-84081/333159352_zpid/,Homie
2422,12807110,465000,6955 S Foxflower Ct,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,1798.0,40.62481,-112.01564,https://www.zillow.com/homedetails/6955-S-Foxflower-Ct-West-Jordan-UT-84081/12807110_zpid/,Century 21 Everest
2423,2062938341,739600,6781 W 8160 S,West Jordan,UT,84088,SINGLE_FAMILY,4.0,3.0,3068.0,40.603054,-111.98188,https://www.zillow.com/homedetails/6781-W-8160-S-West-Jordan-UT-84088/2062938341_zpid/,Ivory Real Estate L.C.
2424,12835326,554000,3211 W 6775 S,West Jordan,UT,84084,SINGLE_FAMILY,4.0,2.0,2134.0,40.6278,-111.967636,https://www.zillow.com/homedetails/3211-W-6775-S-West-Jordan-UT-84084/12835326_zpid/,Windermere Real Estate
2426,2060708652,479900,"Britto Plan, Addenbrook Townhomes",West Jordan,UT,84081,TOWNHOUSE,3.0,3.0,2348.0,40.60497,-112.034195,https://www.zillow.com/community/addenbrook-townhomes/2060708652_zpid/,
2427,2067151654,460000,6842 Grevillea Ln,West Jordan,UT,84081,SINGLE_FAMILY,4.0,4.0,2158.0,40.612995,-112.053825,https://www.zillow.com/homedetails/6842-Grevillea-Ln-West-Jordan-UT-84081/2067151654_zpid/,"Top Equity Realty, LLC"
2428,2061991710,589950,"Summit Plan, Orchard Heights",West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,4065.0,40.607994,-112.05008,https://www.zillow.com/community/orchard-heights/2061991710_zpid/,
2429,12844655,575000,3223 W 8050 S,West Jordan,UT,84088,SINGLE_FAMILY,4.0,2.0,2094.0,40.60487,-111.96797,https://www.zillow.com/homedetails/3223-W-8050-S-West-Jordan-UT-84088/12844655_zpid/,"Ponderosa Properties, Inc."
2430,63342030,719000,8079 S Sawtell Cir,West Jordan,UT,84081,SINGLE_FAMILY,5.0,3.0,3600.0,40.604366,-112.01831,https://www.zillow.com/homedetails/8079-S-Sawtell-Cir-West-Jordan-UT-84081/63342030_zpid/,ListWithFreedom.com Inc
2431,12837538,524900,1571 W 6720 S,West Jordan,UT,84084,SINGLE_FAMILY,4.0,3.0,2374.0,40.628605,-111.93575,https://www.zillow.com/homedetails/1571-W-6720-S-West-Jordan-UT-84084/12837538_zpid/,Realtypath LLC
2433,2067736828,479900,2049 Abbey View Rd,West Jordan,UT,84088,CONDO,2.0,2.0,1606.0,40.58149,-111.94526,https://www.zillow.com/homedetails/2049-Abbey-View-Rd-West-Jordan-UT-84088/2067736828_zpid/,Dwellings Real Estate
2434,2061991712,600950,"Redwood Plan, Orchard Heights",West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,3632.0,40.607994,-112.05008,https://www.zillow.com/community/orchard-heights/2061991712_zpid/,
2435,305069006,525000,7886 S Fauna Ln,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,2577.0,40.60799,-112.05436,https://www.zillow.com/homedetails/7886-S-Fauna-Ln-West-Jordan-UT-84081/305069006_zpid/,Equity Real Estate
2436,52835440,620000,7575 S 4950 W,West Jordan,UT,84081,SINGLE_FAMILY,6.0,3.0,2870.0,40.613503,-112.00853,https://www.zillow.com/homedetails/7575-S-4950-W-West-Jordan-UT-84081/52835440_zpid/,Pristine Homes
2437,12843572,550000,3235 W 7675 S,West Jordan,UT,84084,SINGLE_FAMILY,5.0,3.0,2192.0,40.611652,-111.96827,https://www.zillow.com/homedetails/3235-W-7675-S-West-Jordan-UT-84084/12843572_zpid/,Century 21 Everest
2438,2060708653,474900,"Clarke Plan, Addenbrook Townhomes",West Jordan,UT,84081,TOWNHOUSE,3.0,3.0,2242.0,40.60497,-112.034195,https://www.zillow.com/community/addenbrook-townhomes/2060708653_zpid/,
2439,2067150820,433000,3632 Carolina Dr,West Jordan,UT,84084,SINGLE_FAMILY,5.0,2.0,1741.0,40.6318,-111.97766,https://www.zillow.com/homedetails/3632-Carolina-Dr-West-Jordan-UT-84084/2067150820_zpid/,"HAVOYA REAL ESTATE, LLC"
2440,12888898,625000,5143 W 8820 S,West Jordan,UT,84081,SINGLE_FAMILY,6.0,3.0,3106.0,40.590935,-112.01341,https://www.zillow.com/homedetails/5143-W-8820-S-West-Jordan-UT-84081/12888898_zpid/,Wise Choice Real Estate
2441,145606304,749900,6766 S Clumber Ct,West Jordan,UT,84084,SINGLE_FAMILY,4.0,4.0,3451.0,40.62823,-111.9496,https://www.zillow.com/homedetails/6766-S-Clumber-Ct-West-Jordan-UT-84084/145606304_zpid/,Equity Summit Group PC
2443,63126802,600000,7093 S Como Ln,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,2873.0,40.62212,-112.02662,https://www.zillow.com/homedetails/7093-S-Como-Ln-West-Jordan-UT-84081/63126802_zpid/,"Rize Real Estate Group, LLC"
2444,12892709,530000,3711 W 8850 S,West Jordan,UT,84088,SINGLE_FAMILY,5.0,2.0,1985.0,40.590385,-111.97948,https://www.zillow.com/homedetails/3711-W-8850-S-West-Jordan-UT-84088/12892709_zpid/,KW Keller Williams
2445,12836634,1400000,6938 S Fargo Rd,West Jordan,UT,84084,SINGLE_FAMILY,4.0,4.0,4084.0,40.625168,-111.95201,https://www.zillow.com/homedetails/6938-S-Fargo-Rd-West-Jordan-UT-84084/12836634_zpid/,Berkshire Hathaway HomeServices
2446,12807910,699900,7232 S Tico Dr,West Jordan,UT,84081,SINGLE_FAMILY,5.0,4.0,2900.0,40.619762,-112.01932,https://www.zillow.com/homedetails/7232-S-Tico-Dr-West-Jordan-UT-84081/12807910_zpid/,RE/MAX Associates
2447,63341645,599999,7116 S Sorrento Way,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,2645.0,40.62185,-112.02541,https://www.zillow.com/homedetails/7116-S-Sorrento-Way-West-Jordan-UT-84081/63341645_zpid/,Realtypath LLC
2448,12843206,585000,3333 W Bellaviti Cir,West Jordan,UT,84084,SINGLE_FAMILY,4.0,2.0,2007.0,40.61707,-111.970604,https://www.zillow.com/homedetails/3333-W-Bellaviti-Cir-West-Jordan-UT-84084/12843206_zpid/,Donat & Company LLC
2449,12845712,570000,2409 W Laguna Dr,West Jordan,UT,84088,SINGLE_FAMILY,4.0,2.0,2606.0,40.606167,-111.95072,https://www.zillow.com/homedetails/2409-W-Laguna-Dr-West-Jordan-UT-84088/12845712_zpid/,Equity Real Estate
2450,251207106,1125000,1903 W Gallop Cir,West Jordan,UT,84088,SINGLE_FAMILY,6.0,4.0,5802.0,40.585297,-111.942825,https://www.zillow.com/homedetails/1903-W-Gallop-Cir-West-Jordan-UT-84088/251207106_zpid/,Real Broker
2451,2072299152,345000,1380 W 6690 S UNIT F104,Salt Lake City,UT,84123,CONDO,2.0,2.0,980.0,40.62962,-111.931076,https://www.zillow.com/homedetails/1380-W-6690-S-UNIT-F104-Salt-Lake-City-UT-84123/2072299152_zpid/,Wasatch Life Realty
2453,2061545539,778302,3684 W 8240 S #229,West Jordan,UT,84088,SINGLE_FAMILY,5.0,3.0,3276.0,40.60097,-111.94533,https://www.zillow.com/homedetails/3684-W-8240-S-229-West-Jordan-UT-84088/2061545539_zpid/,Garbett Homes
2454,12840280,459900,7382 S Redwood Rd,West Jordan,UT,84084,SINGLE_FAMILY,4.0,2.0,1872.0,40.617184,-111.9393,https://www.zillow.com/homedetails/7382-S-Redwood-Rd-West-Jordan-UT-84084/12840280_zpid/,KW Keller Williams
2456,145606209,638000,6123 W 8170 S,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,2876.0,40.602467,-112.03672,https://www.zillow.com/homedetails/6123-W-8170-S-West-Jordan-UT-84081/145606209_zpid/,Homie
2457,2060708651,504900,"Caro Plan, Addenbrook Townhomes",West Jordan,UT,84081,TOWNHOUSE,3.0,3.0,1987.0,40.60497,-112.034195,https://www.zillow.com/community/addenbrook-townhomes/2060708651_zpid/,
2458,12835131,565000,6841 S Georgia Dr,West Jordan,UT,84084,SINGLE_FAMILY,4.0,3.0,1872.0,40.626854,-111.978,https://www.zillow.com/homedetails/6841-S-Georgia-Dr-West-Jordan-UT-84084/12835131_zpid/,Innova Realty Inc.
2460,12845410,525000,8003 S Linton Dr,West Jordan,UT,84088,SINGLE_FAMILY,4.0,2.0,1678.0,40.605824,-111.96429,https://www.zillow.com/homedetails/8003-S-Linton-Dr-West-Jordan-UT-84088/12845410_zpid/,Equity Real Estate
2461,12891668,2550000,2990 W 8870 S,West Jordan,UT,84088,SINGLE_FAMILY,5.0,3.0,3092.0,40.59071,-111.96414,https://www.zillow.com/homedetails/2990-W-8870-S-West-Jordan-UT-84088/12891668_zpid/,Equity Real Estate
2462,331671183,478900,6593 W Terrace Wash Ln,West Jordan,UT,84081,TOWNHOUSE,4.0,4.0,1968.0,40.611202,-112.04823,https://www.zillow.com/homedetails/6593-W-Terrace-Wash-Ln-West-Jordan-UT-84081/331671183_zpid/,Royce Realty
2465,61169397,749000,2742 W Leisure Cir,West Jordan,UT,84084,SINGLE_FAMILY,6.0,3.0,2883.0,40.617325,-111.95871,https://www.zillow.com/homedetails/2742-W-Leisure-Cir-West-Jordan-UT-84084/61169397_zpid/,Berkshire Hathaway HomeServices
2467,2061206737,629900,5347 W 7930 S,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,3756.0,40.60698,-112.036736,https://www.zillow.com/homedetails/5347-W-7930-S-West-Jordan-UT-84081/2061206737_zpid/,Peterson Homes
2470,55442200,739000,6863 S Bateman Field Dr,West Jordan,UT,84084,SINGLE_FAMILY,6.0,3.0,3586.0,40.627117,-111.92683,https://www.zillow.com/homedetails/6863-S-Bateman-Field-Dr-West-Jordan-UT-84084/55442200_zpid/,Century 21 Everest
2471,2064358936,689900,"Sargent Plan, Aurora Heights",West Jordan,UT,84088,SINGLE_FAMILY,3.0,3.0,3319.0,40.603012,-111.97781,https://www.zillow.com/community/aurora-heights/2064358936_zpid/,
2472,12893108,610000,4678 W Pence Dr,West Jordan,UT,84088,SINGLE_FAMILY,5.0,4.0,2710.0,40.594196,-112.00231,https://www.zillow.com/homedetails/4678-W-Pence-Dr-West-Jordan-UT-84088/12893108_zpid/,Coldwell Banker Realty
2475,2060708654,499900,"Hirst Plan, Addenbrook Townhomes",West Jordan,UT,84081,TOWNHOUSE,2.0,3.0,2003.0,40.60497,-112.034195,https://www.zillow.com/community/addenbrook-townhomes/2060708654_zpid/,
2476,2064358939,639900,"Dali 2 Plan, Aurora Heights",West Jordan,UT,84088,SINGLE_FAMILY,3.0,2.0,3018.0,40.603012,-111.97781,https://www.zillow.com/community/aurora-heights/2064358939_zpid/,
2477,2061338642,629900,5363 W 7930 S,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,3756.0,40.60698,-112.036736,https://www.zillow.com/homedetails/5363-W-7930-S-West-Jordan-UT-84081/2061338642_zpid/,Peterson Homes
2479,2064358938,659900,"Bellows Plan, Aurora Heights",West Jordan,UT,84088,SINGLE_FAMILY,3.0,2.0,3180.0,40.603012,-111.97781,https://www.zillow.com/community/aurora-heights/2064358938_zpid/,
2480,2061541015,624950,6654 W 7830 S #506,West Jordan,UT,84081,SINGLE_FAMILY,4.0,3.0,3499.0,40.607994,-112.05008,https://www.zillow.com/homedetails/6654-W-7830-S-506-West-Jordan-UT-84081/2061541015_zpid/,RE/MAX Associates
2484,12834339,460000,3801 W Lewisport Dr,West Jordan,UT,84084,SINGLE_FAMILY,4.0,2.0,2097.0,40.634243,-111.981575,https://www.zillow.com/homedetails/3801-W-Lewisport-Dr-West-Jordan-UT-84084/12834339_zpid/,Century 21 Everest
2485,12837481,579000,1641 W 6785 S,West Jordan,UT,84084,SINGLE_FAMILY,5.0,4.0,2557.0,40.62776,-111.93729,https://www.zillow.com/homedetails/1641-W-6785-S-West-Jordan-UT-84084/12837481_zpid/,"Red House Real Estate, PC"
2486,333163388,675000,8014 S 6910 W,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,3308.0,40.605713,-112.05583,https://www.zillow.com/homedetails/8014-S-6910-W-West-Jordan-UT-84081/333163388_zpid/,Century 21 Everest
2487,2062347184,445950,4719 W Talavera Way S #T-41,Salt Lake City,UT,84118,TOWNHOUSE,3.0,4.0,1900.0,40.63897,-112.00377,https://www.zillow.com/homedetails/4719-W-Talavera-Way-S-T-41-Salt-Lake-City-UT-84118/2062347184_zpid/,Clark & Associates Inc.
2488,2064231624,689900,4852 W Transcendent Ct S,West Jordan,UT,84081,SINGLE_FAMILY,3.0,3.0,4270.0,40.603813,-112.00639,https://www.zillow.com/homedetails/4852-W-Transcendent-Ct-S-West-Jordan-UT-84081/2064231624_zpid/,Peterson Homes
2489,2061979764,459950,4727 W Talavera Way #T-40,Salt Lake City,UT,84118,TOWNHOUSE,3.0,2.0,2143.0,40.63894,-112.00395,https://www.zillow.com/homedetails/4727-W-Talavera-Way-T-40-Salt-Lake-City-UT-84118/2061979764_zpid/,Clark & Associates Inc.
2490,2062394777,575000,1916 W Hopalong Cir S #C,West Jordan,UT,84088,TOWNHOUSE,2.0,2.0,1812.0,40.58471,-111.94299,https://www.zillow.com/homedetails/1916-W-Hopalong-Cir-S-C-West-Jordan-UT-84088/2062394777_zpid/,Summit Sotheby Realty
2491,2062240658,699900,3683 W 8240 S #203,West Jordan,UT,84088,SINGLE_FAMILY,3.0,2.0,3018.0,40.60097,-111.94533,https://www.zillow.com/homedetails/3683-W-8240-S-203-West-Jordan-UT-84088/2062240658_zpid/,Garbett Homes
2492,2064358940,674900,"Avery Plan, Aurora Heights",West Jordan,UT,84088,SINGLE_FAMILY,3.0,3.0,3736.0,40.603012,-111.97781,https://www.zillow.com/community/aurora-heights/2064358940_zpid/,
2493,2062413795,452950,4715 W Talavera Way #T-47,Salt Lake City,UT,84118,TOWNHOUSE,3.0,3.0,1709.0,40.638905,-112.00352,https://www.zillow.com/homedetails/4715-W-Talavera-Way-T-47-Salt-Lake-City-UT-84118/2062413795_zpid/,Clark & Associates Inc.
